12756	Doriwwer wier ee frou, dat hätt een HNCA och matgedeelt.	3
12757	D'ORLAN kritiséiert allerdéngs fir ze missionéieren oder ze uniformiséieren.	5
12758	Dorobber hätt d'Luxlait nach geäntwert.	6
12759	Dorobber kéint een zréckkommen.	3
12760	Dorop hätt hie sech gefreet, seet hien.	4
12761	Dorop konnte sech déi 28 EU-Finanzministeren awer eenegen.	9
12762	Doropshi gouf en entlooss, well hien d'Voie hiérarchique respektéiert huet.	11
12763	Doropshin ass eng Protestbewegung entstaan déi zanter Meint un Energie verléiert.	8
12764	Dorops ugeschwat, sot d'Carole Dieschbourg, datt dat schéi war.	11
12765	Dorop ware besonnesch déi europäesch Gesellschaften virbereet.	6
12766	Dortmund huet laang ofgewaart a vun Ufank un Drock gemaach.	2
12767	Doru gleeft si awer.	4
12768	Doru gleewen ech.	3
12769	Dorun hält sech leider awer jiddereen.	5
12770	Dorun hat ech awer nach geduecht.	5
12771	Dorun hat ech mol geduecht.	4
12772	Dorun hunn ech emol nach geduecht.	5
12773	Dorunner ass also wierklech eppes auszesetzen.	3
12774	Dorunner awer stéiert sech de Pedro Sanchez.	7
12775	Dorunner géif een rësele goen.	3
12776	Dorunner gleewen ech.	3
12777	Dorunner hat ech mol nach geduecht.	5
12778	Dorunner läit et.	3
12779	Dorunner soll am Fong gefréckelt ginn.	4
12780	Do schéint een op der Aarbecht richteg ausgelaascht ze sinn.	6
12781	Do schéngt iergendeppes ze klappen.	3
12782	Do schengt irgendwou eppes mat enger Astellung vun der Zäit ze stemmen.	10
12783	Do schéngt sech d'Partei selwer eens ze sinn.	7
12784	Do schingen ech eppes versprach ze hu, wat ech hale kann.	10
12785	Do seet den Skill, sou wei en elo ass vill aus.	10
12786	Do seet ee jo nee.	4
12787	Dosenden, honnerten, wann dausenden."	5
12788	Do sen ech dem mika senger meenung, deng iddie as schlecht.	11
12789	Do si ganz vill Beamten, déi kommen haut weider.	9
12790	Do si jo awer vill Leit, déi kënne sech dat onbedéngt leeschten.	11
12791	Do si mer awer nach.	5
12792	Do si mer nach.	4
12793	Do si mir der Meenung: dat geet duer.	8
12794	Do si mir mat 16 vum Rescht vun der Welt schlecht representéiert.	10
12795	Do si mir nach laang um Enn ukomm.	5
12796	Do si mir nach.	4
12797	Do si mir nach ukomm.	4
12798	Do si mir deene Saachen ausgesat wéi mir dat bei TDK gesinn hunn.	3
12799	Do sin ech meeschtens op déi 3 éischt Lidder beschränkt.	4
12800	Do sin ech mir sou sécher.	4
12801	Do sin gréng Téin dran déi bei de Rescht passen an oflenken.	6
12802	Do sin nach vill Fotoen do wei ass daat?	5
12803	Do sinn allerdings déi beschten Liichtverhältnisser.	3
12804	Do sinn dach bestëmmt méi vill Vitaminnen dran!	4
12805	Do sinn d’Fronten also kloer an dat schued der EU.	6
12806	Do sinn ech mat der Bestëmmung méi eens ginn.	6
12807	Do sinn ech mir sécher.	4
12808	Do sinn ech wierklech alleng fir dat e bëssen ze hannerfroen.	4
12809	Do sinn esouguer Crèchen déi mengen, Chèques service géinge fir si gëllen.	12
12810	Do sinn Kanner esou ënner Drock wéi hei.	3
12811	Do sinn nëmme Peien dran.	2
12812	Do sin Sujeen engem ausgaang.	4
12813	Do si Spannungsfelder ëmmer do an ech niéieren déi jo och.	11
12814	Do soll een besser dann duerch den Sucher kucken.	4
12815	Do solle mir eis zréckhalen, well dat kënne mir.	10
12816	Do sollt engem kloer ginn, datt nëmme gefeiert ka ginn.	7
12817	Do sot de Minister Delles, datt een dat esou kéint soen.	9
12818	Dossier mat der Fro an enger onintressanter Äntwert.	6
12819	Do steet Juncker, mä ech sinn et jo.	9
12820	Do stéiert et mech och dass den réellen Horizont an der Mëtt läit.	5
12821	Do stéing dran, datt de Fonctionnaire däerf d'office Iwwerstonne maachen.	7
12822	Do stellen ech mer da Froen an mengen nemmen ech.	8
12823	Do stellt sech d‘Fro: Firwat mécht een déi virdrun onschiedlech?	11
12824	Do stierze mir Leit a Misère, an dat ass richteg.	10
12825	Dotëscht gëtt et scheinbar vill.	4
12826	Dot iech an aneren just wéi!	5
12827	Doubléieren ass ëmmer schlecht.	2
12828	Doudesch Sachen gin hei kommentéiert!	4
12829	D’Ouer pecht un deene Wierder, de Fanger beweegt sech méi.	12
12830	Dourno ass mei erlabt.	2
12831	Dovu bleift beim Glauser vill iwwreg.	4
12832	Dovu gëtt een sat!	3
12833	Dovu misst een ewech komme well dat wier gutt fir d'Police.	8
12834	Dovu misst een ewech komme well dat wier gutt fir d’Police.	8
12835	Dovun eng ganz Rei, déi et bis ewell nach zu Lëtzebuerg gouf.	10
12836	Dovun hunn sech déi Alzenger awer veronsécheren gelooss.	6
12837	Dovunner ass awer auszegoen.	3
12838	Dovunner ass awer auszegoen…	3
12839	Dovunner ass awer op de soziale Medien jiddereen iwwerzeegt.	7
12840	Dovunner bleiwen och d'Betriber verschount.	6
12841	Dovunner ka bei deenen 50 Millioune Kanner sécher méi riets goen.	8
12842	Dovunner konnt een ausgoen.	3
12843	Dovunner loosse si sech awer encouragéieren.	5
12844	Dovunner mécht de Christian Wester fir den Ament Gebrauch.	8
12845	Dovunner vestin ech nach sou fill.	4
12846	Dovun ofgesinn, datt dat jo och geet.	7
12847	Dovun soll och den Tram verschount bleiwen.	5
12848	Dovun, wéi gesot, hu mir 1 Milliard ongeféier nach ausginn.	11
12849	Dovu war e Samschdeg am Match géint Bartreng nach vill ze gesinn.	9
12850	Dovu weess ech genaues.	3
12851	Dovu wier nach vill an d'Realitéit ëmgesat gi.	3
12852	Do waard Dir awer dobäi.	4
12853	Do waarde mir nach, well mir nach direkt kennen.	8
12854	Do waar ech nach :) Mee egal, ass awer ganz flott.	4
12855	Do waar ech nach Mee egal, ass awer ganz flott.	4
12856	Do waaren hierer véier déi sech bal stéieren geloss hun.	7
12857	Do wäert dir Gott fannen.	4
12858	"Do wäert een lauter Gemeinsamkeeten erausfannen."	4
12859	Do wäerten d'Polizisten schlecht gestaunt hunn.	5
12860	Do war an de leschte Joeren ëmmer alles transparent.	6
12861	Do war de Wee op de Radio méi wäit.	7
12862	Do wär ech lo drop komm.	4
12863	Do war ech nach mee ech sen e bessen méi südlech "kenneg".	4
12864	Do wär ech drop komm.	3
12865	Do war ech och berouegt, wann och roueg.	8
12866	Do wär een och en Donneschdeg de Moien méi gewuer ginn.	8
12867	Do war einfach mei Sonn.	3
12868	Do waren déi wahrscheinlech och drop virbereet."	5
12869	Do war engem dann och direkt no „feieren“.	5
12870	Do waren nëmmen 20, mee ganzer 40 Punkten ze fannen.	2
12871	Do waren och nach klenger am Nascht mee déi hun sech blécken geloss.	11
12872	Do waren se allerdéngs därmoosse begeeschtert an den Norman ass nees heem getrampt.	4
12873	Do war et nach grad esou besch.	4
12874	Do war mäin Deel éischter dat schéint Schreiwen an de Contenu.	9
12875	Do wär mär genuch Fleesch dran.	3
12876	Do war och een grousst Warnscheld daat een sech erauslehnen soll.	9
12877	Do wees ech awer wat ech dovun haalen soll.	4
12878	Do wéilt ech méi d'Schoulbänk drécken!	3
12879	Dowéinst also op Englesch, mä firwat en Dréibuch an éischter e Roman?	10
12880	Dowéinst ass en och duerchsiichteg.	4
12881	Dowéinst ass et dann och erëm typesch amerikanesch.	6
12882	Dowéinst ass et och evident d'Zuelen ze vergläichen.	4
12883	Dowéinst ass et och verwonnerlech dass si Handyen a Markekleeder hunn.	4
12884	Dowéinst ass si och mat a Japan gewiescht.	4
12885	Dowéinst benotzen d'Politiker d'Wuert "Flüchtling".	11
12886	Dowéinst fënnt och de Familjerallye ënnert der gewinnter Form statt.	9
12887	Dowéinst geet et vläicht duer, Roboteren ze besteieren.	4
12888	Dowéinst gehéieren dës och bei de Pabeier-Offall.	4
12889	Dowéinst géif d'Ausgangsspär him dann och nach all ze vill ausmaachen.	9
12890	Dowéinst géif et zu Interessekonflikter kommen.	3
12891	Dowéinst géif heefeg op d'Besoine vun de Leit agaange ginn.	3
12892	Dowéinst géif hien och demissionéieren.	4
12893	Dowéinst ginn se jo dann och sou genannt, an Entertainment.	10
12894	Dowéinst gouf iwwer de Contenu vun der Resolutioun selwer ofgestëmmt.	2
12895	Dowéinst gouf sech bis elo nach eendeiteg positionéiert.	6
12896	Doweinst hällt den 2. Clan och lang.	7
12897	Dowéinst huet hien elo e Bësch geplanzt - mee nëmme wéinst dem Klima.	9
12898	Dowéinst hu mir op d’Ufroe reagéiert.	3
12899	Dowéinst kéim een laanscht eng Regierungsëmbildung.	3
12900	Dowéinst kéint een de Guichet zou maachen.	5
12901	Dowéinst kéint een vun enger politescher Iwwerwaachung schwätzen, sou de Staatsministère.	3
12902	Dowéinst kéint eng Uni autoritär vun uewen erof gefouert ginn.	4
12903	Dowéinst si verschidden Typpe vu Commentairen akzeptabel.	6
12904	Dowéinst soll de genannten Hummus och consomméiert ginn.	6
12905	Dowéinst soll een sech gutt informéieren an sech vu falschen Informatioune blende loossen.	8
12906	Dowéinst sollt ee kucken, Beem nëmmen als Dekoratioun ze planzen.	6
12907	Dowéinst sollte Kuelenhydrater ze kuerz kommen.	3
12908	Dowéinst sollt en expulséiert ginn an dowéinst gouf seng Naturaliséierungsdemande ugeholl.	10
12909	Dowéinst war et elo méiglech, sech zu 27 zu Bréissel ze gesinn.	4
12910	Dowéinst war et och schwéier, interesséiert Produzente fir säin Debut ze fannen.	4
12911	Dowéinst wéilt ech dat sou enk faassen.	4
12912	Dowéinst wousst och den Thierry Bosman selwer laang, datt hien inter wier.	8
12913	Do weist de Sven Clement sech asiichteg.	6
12914	"Do wëlle mer nach ze vill verroden.	5
12915	Do Wert demnächst mei esou vill stoen.	3
12916	Do wësst Dir Saachen déi ech weess.	6
12917	Do wieren déi Problemer gewiescht.	4
12918	Do wier et op e Mount méi oder manner ukomm.	9
12919	Do wier Lëtzebuerg d'Accord, esou de Xavier Bettel.	3
12920	Do wier virgesinn, fir aktuell komplett ze stoppen.	2
12921	Do wonnert et, wann dëse Micra och a Frankräich gebaut gëtt.	3
12922	Do wor se awer vun der Sait mee vun fiir.	4
12923	Do wou all Brécke briechen heescht et, datt een dach verlooss ass.	11
12924	Do wou déi eng scho war ass déi aner méi higaangen.	9
12925	Do wou ech wëll spueren ass bei der Kreativitéit.	3
12926	Do wou mer sécher sinn, ass d'Mask och obligatoresch.	3
12927	Do wou vill Hoffnungen sinn, bleiwen d’Enttäuschungen aus.	10
12928	Dozou ass et gottseidank komm.	4
12929	Dozou ass et komm, dofir sinn Nationalpläng entstanen.	3
12930	Dozou ënnt et elo, och dat ass demueren décidéiert gin.	4
12931	Dozou gehéieren awer just Limonaden, mä och Jusen, Sportsgedrénks oder Energiedrinks.	3
12932	Dozou gehéiert nëmmen den physeschen Aspekt me och den mentalen.	2
12933	Dozou gehéiert nëmmen de Präis.	2
12934	Dozou géif och gehéieren, dass een d'Commemoratiounen multiplizéiert.	10
12935	Dozou get et viel ze soen wei just genial Idee an Emsetzung.	3
12936	Dozou gouf sech geäussert.	3
12937	Dozou huet de Jean-Claude Juncker sech geäussert.	8
12938	Dozou huet de Vettel awer bäigedroe.	5
12939	Dozou kënnt et einstweilen.	4
12940	Dozou koum et leider an hien ass den 30 Mee 1944 gestuerwen.	4
12941	Dozou koum et.	3
12942	Dozou mengt de Minister: „Et dierf een sech un Definitioune festhalen.	10
12943	Dozou nach en sou onintressanten Himmel.	3
12944	Dozou sinn ech bereet.	3
12945	Dozou soll et awer kommen.	4
12946	Dozou sollt et awer kommen.	4
12947	Dozou sot hie just: „Do ginn ech elo an den Detail.“	9
12948	Dozou wollt si sech weider Äusseren.	4
12949	Dozou zielt COVID, mee nëmmen.	5
12950	D’P5 hun nämlech ee Vetorecht bei Ofstëmmunge wat déi aner hun.	12
12951	D'Paarung ass u Land an am Waasser.	7
12952	D'Paie ass den eenzege Grond fir ze schaffen.	4
12953	D’Pällemprozessioun déi dëst Joer stattfanne kann ass zu Jerusalem entstanen.	6
12954	D’Palliativ-Medezin ass nëmmen eng Fro vu Geld.	6
12955	D‘Pandemie, ausgeléist duerch de Covid19, wäert esoubal verschwannen.	11
12956	D'Pandemie hält d'Schüler a Studenten vum Museksunterrecht of.	9
12957	D’Parkingsgebaier falen ënnert dem Staat seng Zoustännegkeet.	4
12958	D’parlamentaresch Demokratie funktionéiert mat enger komplett zerspläiterter Parteielandschaft.	5
12959	D’Parlament huet gëschter Owend de Rettungsplang ganz kloer ugeholl.	10
12960	D'Parlament konnt sech iwwer ee verbindleche Regëster fir Lobbyisten eens ginn.	5
12961	D'Parlament matabezéie wollt.	3
12962	"D'Parlament übt seng Roll aus"	7
12963	D'Parlament vun Zypern huet d'Ofkommes ratifizéiert.	9
12964	D’Parteielandschaft zu Lëtzebuerg ass grad kleng.	6
12965	D’Parteien sollen déi Onzefriddenheet ënnerschätzen!	6
12966	D'Parteie sinn am Gemengewahlkampf alleguer gläich.	6
12967	D'Parteie wieren fusionéiert beim Koalitiounsaccord.	4
12968	D’Partei hat et sech einfach gemaach.	6
12969	D'Partei schléisst steierlech Avantagen déi gesetzlech gereegelt sinn awer aus.	11
12970	D'Parteispëtzt hätt sech virun hir Leit gestallt.	5
12971	D'Participatioun fir de Fransous beim Dauphiné dierft awer a Gefor sinn.	10
12972	D'Partie war also nach laang entscheet.	7
12973	D'Pascale Petry gesäit dat allerdéngs problematesch.	7
12974	D'Patiente Vertriedung war bei dëser Reunioun representéiert.	8
12975	"D'Patronat war sech eens"	6
12976	D'Patronat wier gewëllt, d'Salairen z'erhéijen.	4
12977	D'Paulette Lenert hat dat gëschter virun der Press méi ausgeschloss.	10
12978	D’Performancë vun eenzelne Kanner ginn analyséiert.	7
12979	D'Personalrekrutement géing deem gerecht ginn.	5
12980	D’Personalsituatioun erweist sech momentan als kritesch.	6
12981	D‘Personal wäert noginn – MOIEN.	4
12982	D'Persounen uewen waren an dem Moment vlaicht op der optimaler Plaatz.	9
12983	D'Persoun gouf verwonnt.	4
12984	D'perspektiv ass scho schlech awer de Niwwel dreit saint och bei.	5
12985	D‘Pëtrolsversuergung gëtt ënnerbrach, den Ueleg méi ze bezuelen“.	8
12986	D'Photo ass aus der Jeep geholl, et däerf een eraus.	12
12987	D'Photo ass gudd, d'Wieder huet der gehollef.	11
12988	D'Photo ass gudd!	4
12989	D'Pikes hunn hir Schëss getraff, Conter méi.	9
12990	D‘Pipeline kann ënnert dësen Ëmstänn virun Enn 2020 fäerdeggestallt ginn.	7
12991	D'Plaaz ass och ideal.	5
12992	D'Plaaz war wierklech gudd gewielt.	5
12993	D'Plackefirma war domat d'Accord.	5
12994	D'Plackefirma war esou richteg mam Lidd d'Accord.	4
12995	D'Pläng goufen um Enn awer ëmgesat.	7
12996	D'Plattform wier also ee Geschäft, mee am klassesche Sënn.	9
12997	D'Platz vun de Workshopen ass nach fest.	8
12998	D’Plaze si begrenzt, also zéckt a mellt Iech un!	8
12999	D’Plaze stinn nach fest.	5
13000	D’Plaz hannen ass gutt, méi.	8
13001	D’PME’en hu meeschtens dës Chance.	7
13002	D'Polarliichter sinn nämlech guer sou einfach ze fannen.	6
13003	D’Policegewerkschaft léist labber.	4
13004	D'Police konnt den Täter fannen.	6
13005	D'Police schléisst Brandstëftung aus.	5
13006	D'Police schléisst aus, datt d'Gefier auslännesch Nummereschëlder hat.	4
13007	"D'Politesch Parteie kommunikéieren vill an anere Sprooche wéi dem Lëtzebuergeschen.	6
13008	D'Politik an Europa däerf hannendru lafen.	6
13009	D’Politik an Europa däerf hannendru lafen.	6
13010	D’Politik ass do fir d’Betriber ze féieren.	4
13011	D’Politik däerf sech nämlech selwer duerch total Iwwerschëldung handlungsonfäeg maachen.	6
13012	D’Politik dierft ze laang waarden, bis se géif handelen.	4
13013	D'Politiker haetten besser se nach weider zu rëselen.	6
13014	D’Politiker hu se leider fir kontrovers Diskussiounen genotzt.	6
13015	D'Politik géif genuch ënnerhuelen, bedauert d'Eleni Tounta.	4
13016	D'Politik huet et och opgegraff.	6
13017	D'Politik huet schlussendlech decidéiert, den Avis vum Konkurrenzwiechter ze suivéieren.	11
13018	D’Politik kann méi vill maachen, déi national Politik.	4
13019	D'Politik misst bei d'Leit goen an ëmgedréit.	10
13020	D'Politik muss reagéieren, mee d'Bundeslänner si sech eens.	12
13021	D’Politik soll decidéieren.	4
13022	D’Politik vun der CSV ass ofhängeg vun der Stëmmung vum Dag.	7
13023	D'Politik wéilt dat, seet Christof Mann.	5
13024	D’Polizeiapparaten an d’Staate selwer hunn dat nach gemaach.	11
13025	D'Polizisten hunn awer missten intervenéieren.	5
13026	D’Polizisten soen si hätten gutt gesinn.	6
13027	D'Pompjeeë komme jo méi d'Näschter wech ze huelen.	5
13028	D’Positioun vun der ADR zur Verfassungsreform ass nach definitif festgeluecht.	10
13029	D'Post huet nëmmen e schéinen Timber mat sengem Portrait erausginn.	4
13030	D'Post-Sue fir Join sinn futsch.	8
13031	D‘Präisleeschtungsverhältnes ass garantéiert den eenzege Grond dofir.	5
13032	D‘Präisser sinn kuerz explodéiert, se dinn et nach ëmmer.	4
13033	D'praktesch Ëmsetzung wier nach gekläert.	6
13034	D'Préretraite solidarité war méi zäitgeméiss, a gëtt ofgeschaf.	5
13035	D'Presentéiere vun der Convocatioun ass obligatoresch.	7
13036	D'Presentéiere vun der Convocatioun gëtt verlaangt.	7
13037	D’Press, also déi offiziell, war och ageluede ginn.	10
13038	D'Prestatioune sinn deemno immens villsäiteg, awer ouni Grenzen.	9
13039	D’Prime wäert et also laang ginn.	6
13040	D’Primme sinn kumuléierbar mat de Steiervergënschtegunge fir déi nohalteg Mobilitéit.	4
13041	D'Privatliewe vum Staatschef a vu senger Famill wier kloer definéiert.	10
13042	D’Privatsphär vun deem Anere gëtt als wichteg ugesinn.	7
13043	D’Problematik am Logement ka mat Schlagwierder geléist ginn.	6
13044	D'Problemer mam Auto waren um Sonndeg, trotz Nuetsschicht, geléist.	12
13045	D'Problemstellung wier am Fall vun automateschen Gefierer also ganz nei.	10
13046	D'Produktioun a China geet virun.	6
13047	D'Produktioun kënnt kënschtlech eriwwer.	4
13048	D’Proffen a Schüler mussen awer nëmmen um Lampertsbierg Gedold matbréngen.	7
13049	D'Programmer vun CSV an ADR leien nach vir.	9
13050	D'Projete wieren ganz verluer.	4
13051	D’Promotiounen dierfen natierlech och feelen.	6
13052	D’Propositioun vum CSV-Deputéierte Léon Gloden géif wäit genuch goen.	10
13053	D'Propretéit vum Fliger war leider ok.	7
13054	D’Prospektioun kann den Tour laanscht d’ maachen.	4
13055	D'Protagonistin Alix kënnt iwwer den Doud vun enger Frëndin ewech.	5
13056	D’Protein gëtt duerch den Defekt guer eréischt opgebaut“.	8
13057	D'Prozedure sinn allerdéngs ëmmer déi einfachst.	5
13058	''d'PS Gespills iwwerloossen ech awer aneren, dat ass Menges''	12
13059	"D'Quadratur vum Krees kritt een einfach sou ronn"	8
13060	D'Quali ass leider optimal mee dat ass zweetrangeg.	5
13061	D'Qualifikatioun ass interessant, gëtt gesot.	4
13062	D'Qualifikatioun fir Olmypia huet d'Lëtzebuergerin awer nach gepackt.	11
13063	D'Qualiteit ass awer och graat di bescht hai.	6
13064	D’Qualitéit vun de Materialien ass teutonesch mä OK.	7
13065	D’Quote wären Schold un där aktueller Kris.	4
13066	Dräi där Këschte ginn duer, fir alles anzepaken.	4
13067	Dräi Poste stoungen heibäi zur Dispositioun, well d‘Mandater nach lafen.	4
13068	Dräi Véierels vum Benefice si guer besteiert ginn, behaapten se zu Bréissel.	6
13069	Dramatesch ass dat, ma déi heite Geschicht ass scho méi skurril.	3
13070	Dramatesch wär dëse Problem beim Recrutement awer nach.	8
13071	D'Rapiditéit vun den Enquêtë vun der PJ wier allemol eropgaangen.	11
13072	D'Rauschen ass och ze iwwersinn.	5
13073	D'Rauschen stéiert hei mol sou, et hiewt den Sujet éis.	6
13074	D'Rauschen stéiert mech hei.	6
13075	D‘Reaktiounen an de sozialen Netzwierker hunn laang op sech waarde gelooss.	8
13076	D'Reaktiounen hunn laang op sech waarde gelooss.	4
13077	D'Reaktiounen zu Hollywood loossen natierlech all ze laang ob sech waarden.	7
13078	D'Reaktioune vun de Fans loossen laang op sech waarden.	7
13079	D'Reaktioun vum Me Vogel war: "Dir genéiert Iech guer!"	13
13080	D'Reaktioun vun de Lëtzebuergerin huet awer laang op sech waarde gelooss.	8
13081	D'Reaktioun vun Esch huet awer laang op sech waarde gelooss.	7
13082	D’Realitéit, si kann dat.	7
13083	D'Rechnung geet einfach op.	5
13084	D'Rechnung kann een awer iwwerall d'selwecht maachen.	6
13085	D’Rechnung vum britesche Premier muss onbedéngt opgoen.	7
13086	D'Rechter krut de Sylvester Stallone vu Queen.	7
13087	D'Rechter vum Konsument dierften an där geplangter digitaler Revolutioun ënnergoen.	11
13088	D’Recht op Aarbecht läit wäit vum Recht op Wunnen ewech.	6
13089	D’Recommandatiounen aus dem KEP sollen awer als fix Reegele verstane ginn.	8
13090	D'Reduktioun vun der minimaler Fokusdistanz as schon schlecht.	9
13091	D’Reegelméissegkeet ass wichteg, d’Säitenzuel!	6
13092	D'Referenzen un "The xx" ginn verstoppt.	9
13093	"D'Reform däerf vun Uewen erof diktéiert ginn."	5
13094	D‘Reforme sollen aus der Beaumontsgaass diktéiert ginn.	4
13095	D'Reform vum Jugendschutzgesetz ass nach um Instanzewee.	7
13096	D'Reform vum Spidolsgesetz wäert de System vu liberaler Medezin änneren.	11
13097	D‘Regierung allerdéngs.	4
13098	D'Regierung ass där Demande nokomm.	6
13099	D’Regierung ass wéi hir Virgängerinne schonn der Verantwortung am Logement gewuess.	12
13100	D'Regierung diskutéiert, se informéiert just.	4
13101	D'Regierung dogéint hätt vill gehollef, bedauert d'Karla.	5
13102	D'Regierung géif d'Landwirtschaft guer unerkennen.	8
13103	D'Regierung géif och agéieren, mä nëmme reagéieren.	5
13104	D'Regierung hat sech virgeholl méi a Siloen ze fonctionéieren.	6
13105	D'Regierung hätt dee Wee awer wëlle matgoen.	7
13106	D'Regierung hätt dëst Uerteel awer ofgewaart, esou de Joé Lemmer.	7
13107	D’Regierung hätt hir Positioun um Fong och geännert.	9
13108	D'Regierung hätt just informéiert, awer mat der Oppositioun zesummeschafft.	8
13109	D'Regierung hätt déi richteg Léisungen.	4
13110	D'Regierung huet agesinn, datt Sonndesrieden méi duerginn.	8
13111	"D'Regierung huet e jo och nach ugepaakt.	9
13112	D’Regierung kann eng honnertprozenteg Sëcherheet garantéiren.	7
13113	D'Regierung kann alles alleng maachen.	4
13114	D’Regierung kann alles maachen.	4
13115	D'Regierung kéint dovunner profitéieren, fir aner Moossnamen ze huelen.	4
13116	D'Regierungsaarbecht géif ënnert de perséinleche Pläng leiden.	4
13117	D'Regierung soll dann och ophale mat investéieren.	6
13118	"D'Regierung soll eis muttwëlleg futti maachen"	6
13119	D'Regierungsparteie wëlle sech erpresse loossen.	5
13120	D’Regierung suivéiert d’Situatioun, wëll awer konkret eppes ënnerhuelen.	10
13121	D’Regierung versteet also – bewosst oder onbewosst – de.	10
13122	D'Regierung war do nach aus dem Exil zeréck.	6
13123	D'Regierung war méi op der Flucht, si war elo exiléiert.	4
13124	D'Regierung weess nach wouhinner mat der Finanzpolitik.	5
13125	D’Regierung weess méi weider!	4
13126	D'Regierung wéilt sech awer onnëtz ënner Zäitdrock setze (loossen).	6
13127	D'Regierung wëllt de Projet Wickreng, seet de Jeannot Krecké.	7
13128	D'Regierung wier hei gutt beroden, bedauert de Jean Diederich.	5
13129	D'Regierung wier transparent, esou den allgemenge Reproche.	4
13130	D'Regierung wier och en Acteur an just en Observateur.	8
13131	D'Regierung zitt d’Konsequenzen déi sech imposéieren.	4
13132	Dréie mer am Irgäertche ronderëm?	2
13133	D‘’reine des plages’ de Sassel ass hei ze fanne.	9
13134	Dréinen hun ech probéiert mee du kéins effektiv Recht hun.	3
13135	D'Relatiounen tëscht der EU an den USA sinn einfach den Ament.	10
13136	D’Relatioun tëscht Akommes, Wunnengspräis an Héicht vum Prêt stëmmt méi.	12
13137	D’Relioun ass alles – alles ass eis Existenz.	4
13138	D'Renée Wagener mengt, datt do eppes géif futti gemaach ginn.	5
13139	Drénke kann een et souwisou, ouni et virdrun ofzekachen.	5
13140	Drénke kann een et souwisou, ouni et virdrun ofzekachen.	5
13141	Drénkwaasser kann een bezuelen, wann een eng ganz Anlag muss bewässeren.	3
13142	D'Renmans-Famill besteet nëmmen aus Mataarbechter.	6
13143	D‘Renovatiounsaarbechte ginn esou ausgefouert, datt de Gaascht gestéiert gëtt.	10
13144	D'Reorganisatioun wier nach ganz prett an hie wier am Spidol gewiescht.	5
13145	Drepresentativ Demokratie huet Wäert a mir schafe s’och of.	10
13146	D'Reprochë sinn fondéiert.	4
13147	D’Responsabilitéit dierf op Gemengen an Direktiounen ofgewälzt ginn.	4
13148	D’Responsabilitéit leit nëmmen beim Aarbechtsminister.	4
13149	Drësseg Joer méi spéit gëtt gefrot firwat si d'Sprooch schwätzen!	11
13150	D'Ressourcë wieren duergaangen, fir Bëschbränn vuneneen ze halen.	4
13151	D'Resultat, ass awer fir Haut a Muer.	6
13152	D'Resultat ass representativ ma vläit eng Grëtz iwwerraschend.	4
13153	D’Resultat ass wéi erwaart éischter zefriddestellend.	7
13154	D'Resultater vun den anere siwe Kandidaten nennt d'RTBF.	12
13155	D'Resultat héiert sech awer morbid oder deprimant un.	6
13156	D’Resultat huet laang op sech waarde gelooss.	4
13157	D`Resultat vun dëser Zesummenaarbecht ass ausbliwwen.	7
13158	D'Resultat vu Preventiounsmesurë wier ëmmer dat, wat sech géif erwaarden.	6
13159	D'Resultat wier onerwaart.	4
13160	Drëttens kann een mat anere Moyenen dat maachen?	3
13161	Drëtt Tatsaach : D’wirtschaftlech Rahmebedingungen si fir all Energiequellen déi selwecht.	8
13162	DRI as daat su eng zesummen gesaate foto?	3
13163	D’Richtung vum faarwege Liicht kann änneren.	7
13164	D’Rieden an den Débat an der Chamberskommissioun gouf öffentlech iwwerdroen.	10
13165	D’Rifkin Etüd stellt och den aktuelle Wirtschaftsmodell a Fro.	9
13166	D'Riichter géifen d'Gesetz applizéieren, déi wären am Feeler.	11
13167	Driveren sin richteg installeiert, mais den Transfert ob den Humax fonktioneiert.	12
13168	Driwwer, ass et bal méi méiglech, e flotte Cours ze halen.	5
13169	D’Roadmap, déi däerf gestuerwe sinn.	6
13170	Drogemëssbrauch léisst sech generell duerch e Verbuet limitéieren.	3
13171	D’Roll vum Fuerscher ass, politesch Decisiounen ze huelen.	6
13172	D'Roll vum Neo huet dem Keanu Reeves nëmmen international Prominenz verschaaft.	9
13173	D’Roll vum Zuschauer geet eis definitiv duer!	8
13174	D’Roll vun der Chamber an enger Noutstandssituatioun ass einfach.	10
13175	Drop klicke, soss gëtt se schaarf :(	6
13176	D‘Roserei gëtt awer eleng dem EU-Kommissiounspresident iwwerlooss.	5
13177	D’Rotonde 2 ass fresch gemaach gin.	5
13178	D’Rou ass vir laang.	4
13179	D’Rumäne sinn awer déi eenzegt, déi esou mobil sinn.	5
13180	D'Rumm as och schkecht.	5
13181	D'Rumm fannen ech ok, eng schwarz wier och verkéiert geweescht.	11
13182	D'Rumm gefaellt mir och esou gudd.	6
13183	D'Rumm gefällt mir awer och.	7
13184	D'Rumm iwerzeecht grad esou.	4
13185	D'Rumm sou.	3
13186	D'Rumm passt zwar guer hei op den Hannergrond vu Photogen.	6
13187	D‘Russen hu sech laang mat den Amerikaner gestridden.	5
13188	DS2500 wärt ech och mei drop machen.	4
13189	D’Saarland ass genau wéi Lëtzebuerg nach vun der afrikanescher Schwéngspescht betraff.	8
13190	D’Sachleeschtungen huelen de Stress an d’Nervositéit ewech.	10
13191	D'Saison ass awer nach fir all eis Equipen eriwer.	6
