sech virzestellen, dass 2002 eventuell e méi duercherneen, manner interessanten a méi schlëmme gemaachte Film op d'Strooss kënnt.	0
Dir musst zouginn datt et semi-amüsant ass fir de Robert deniro erauszekréien "wann Dir e Jet sidd"	1
eng gemëscht Fantasiekomedie déi net e kohärent Spill erausfonnt huet	0
en begeeschterte Charme am Feier	1
wéi eng Ruse, eng Taktik fir d'Tatsaach ze verdecken datt d'Bild ronderëm e Kär vu schwaache - oder nach méi schlëmmer - net-existent Iddien opgebaut ass	0
an datt et net op domm Gags, anatomeschen Humor, oder Charakter Clichéen hänkt	1
ass am meeschte bemierkenswäert net wéinst sengem epeschen Ëmfang, mee wéinst der erschreckender Intimitéit	1
eng Fachhéichschoul Geschicht déi funktionéiert och ouni Vulgaritéit, Sex Szenen, a Kuss	1
Filmer déi vill irreparabel Schued verursaachen, déi Joeren a Jore vun deier Analyse ni konnten fixéieren	0
e bemierkenswäerte Film mat engem onzefriddenen Enn, wat just de Punkt ass.	1
bal sou faszinéierend wéi déi béis Participanten mengen et ass	1
sief en einfachen Bio	1
hei flitt de gesonde Mënscheverstand duerch d'Fënster eraus, zesumme mam Kugelhagel, vun deenen kee Sascha schéngen ze schloen.	0
béis witzeg, visuell opreegend, ni langweileg, dëse Film fuerdert eis un d'Weeër ze denken, wéi mir Popkultur konsuméieren.	1
dëst iwwerraschend uerdentlech Flick	1
ass häerzlech an schmerzhaft richteg	1
a Genre Clichéen	0
de Falcon kënnt an den Himmel iwwer Manhattan	1
de Film probéiert Sënn vu sengem Titel Charakter ze maachen	0
huet säin Touch verluer, huet eng super Leeschtung an engem zouginn mëttlere Film bruecht	0
mécht staark, gemooss Aarbecht.	1
rëselt d'Laachen aus dem Publikum - wéi vu Véiprod.	1
e Film esou kënschtlech a soullos wéi d'Land dréit verdankt seng Genesis un enger animatronescher Ausstellung zu Disneyland	0
eng lues Etude: d'Aktioun ass stiléiert an d'tabloid Energie balsaméiert	0
als Krichsverbriecher versicht ginn	0
iwwerraschend Héichten, traureg Héichten an	1
et ass e puer gutt Material an hirer Geschicht iwwer e Geschäftsbeamten deen méi aus dem Liewen wëll,	1
Dem Regisseur Nancy Savoca säin No-Frills Rekord vun enger Show, déi an ëmmer nach rau Emotiounen geschmied ass, erfaasst den onbestännegen Tenor vun där Post 9-11 Period vill besser wéi eng méi gemooss oder poléiert Produktioun jeemools konnt.	1
keen interessant Konzept kann entkommen	0
et wier	1
op engem Schneidraumbuedem iergendwou läit ... Footage, déi vläicht net esou eppes zu enger gréisserer, ironescher Kultursatire gemaach hunn amplaz vun engem frustréierende Fehlfeier.	0
flakkende Erënnerungen un d'Verbindungen déi eis binden	1
Regisseur Tom Dey huet a sengem charmante 2000 Debut Shanghai Mëtteg e Kënnen bewisen fir Handlung an idiosynkrateschen Humor ze vermëschen	1
huet méi wéi e puer Momenter déi Asiicht genuch sinn fir gär erënnert ze ginn am endlos usprochsvollen Labyrinth vum Filmgoen.	1
et fänkt un aus der Erënnerung ze verschwannen	0
engem plötzlechen Mëttegiessen Rush	1
eng Stonn Foto kann a senge Generalitéiten enttäuschend schéngen,	0
e spruddelende Newcomer deen sech direkt an e gleewegt Mamm/Duechter-Paar transforméiert	1
kombinéiert erhëtzt Sexualitéit mat engem begeeschterten Gefill vu Malaise	1
net vun der schéiner Schéinheet vu senge Biller ewechgehäit ze ginn	1
repulsiv an depriméierend	0
lukrativ engagéiert an der schuedloser Selbstkarikatur vun "analyséieren dëst" (1999) an "analyséieren dat", versprach (oder menacéiert) fir spéider dëst Joer	0
kucken wéi d'Leit onsympathesch Saache mateneen a sech selwer maachen	0
mat engem Kuss versiegelt	1
firwat dëse Projet gemaach gouf	0
d'Millen Sci-Fi Film mat engem flou Enn an	0
verdënnt d'Freed fir se ze kucken	0
d'Emotioun ass beandrockend wouer fir sou waarm bluddeg ze sinn, an	1
kann Är Suen zréck kréien	0
Dëst ass eng beleidegend onfäheg a kënschtlech Untersuchung vu Trauer a sengen Auswierkungen op d'Relatiounen vun den Iwwerliewenden.	0
déi amüsantsten Monsterfilmer an Zäiten	1
a gutt gehandelt ... awer zouginn problematesch a senge narrativen Spezifizitéiten	1
kritt lieweg Optrëtter vun hirem Besetzung	1
e sexy, ongewéinlechen an ëmmer erhuelsamen Kostümdrama an der Renaissance Spuenien, an d'Tatsaach, datt et op richtegen Eventer baséiert mécht et iergendwéi ëmsou méi iwwerzeegend.	1
et stellt Iech nei, fervent gehaalen Iddien a fantastesch Denker vir	1
bréngt eng jugendlech, aus-ze-veränneren-d'Welt-Aggressivitéit an de Projet, wéi wa si eng Vene opgeschnidde hätt an d'Rohfilmstock geblutt huet.	1
vun Ärem Sëtz mat senge Form-verännerende Geforen, politesch Intrig a Pinselen	1
d'Kraaft vun dësem Film	1
ze onreift an unappealing fir ze këmmeren	0
-- Si ass schéin an hatt kann handelen --	1
beweist datt en Albtraum e Wonsch ass, deen de Portemonnaie vum Studio mécht.	0
flott de piscopo erëm ze gesinn no all deene Joeren	1
e rouegen, berouegend Triumph.	1
an anere Wierder, ongeféier esou schlecht e Film, deen Dir wahrscheinlech d'ganzt Joer gesitt.	0
et ass immens ambitiéis, anescht wéi alles wat virdru gemaach gouf an erstaunlech erfollegräich wat et probéiert ze maachen.	1
all d'Gewalt am Bauch, faarweg New York Gang Lore	0
komesch, rapt Zauber	0
mee et ass ganz vill Spaass an Dir kritt deen ee vun de beschten Akteuren op der Welt gesinn, den Daniel Auteuil,	1
e Meeschter vu Schied, Rou, a Raumrauschen	1
kee Film kéint méiglecherweis méi Veruechtung vun der eenzeger weiblecher Bevëlkerung sinn.	0
smug an verwinnt Action-Komedie déi	0
klappt ni amuséieren	1
déi national Lampoon Film Franchise,	1
vun deene verréckten, gemëschte Filmer déi net weess wat et wëll sinn wann et grouss gëtt	0
Dir hutt déi virdrun Filmer an der Serie gär	1
wann dem argento seng hollywood Géigeparteien ... sou vill Fantasie an Nerve haten	1
engem Film Versioun vun engem molen-vun-Zuelen Bild	0
ass wierklech, wierklech domm.	0
d'ganz Geschicht vun der Verzweiflung vum Jonah ze héieren - an all senger erschreckender, catch-22 Herrlechkeet - och wa se Joere verbréngen fir et ze verstoen	0
flaach an däischter	0
trotz engem Sënn-vun-Humor Echec leiden, de Mann deen Rocky geschriwwen huet verdéngt net mat engem Schëff erofgoen esou lecker wéi dëst.	0
Kung Pow setzt en neie Benchmark fir Lameness.	0
et ass fehlerhaft	0
jiddwereen, dee säi richtege Verstand huet, wëll dat gesinn	1
ass een duerch e staarke Sënn vum Humanismus gedroen	1
dës loose Sammlung vu gréisstendeels improviséierter Zuelen hätt wahrscheinlech besser als eng Stonn TV Dokumentarfilm geschafft.	0
Den Antwone Fisher mécht sécher den Trick fir eis ëm säi Protagonist ze këmmeren a seng Victoiren ze feieren	1
eng Wäschlëscht vu klenge Mängel	0
vill vun dëser glat an sprightly cgi Fonktioun	1
flashy Gadgeten a whirling Kampfsequenzen kënne cool ausgesinn, awer si kënnen net vun der fehlerhafter Ënnerstëtzungsstruktur oflenken, déi d'Gläichgewiicht ophalen.	0
fehlen Kontrast,	0
déi iwwernatierlech Trapp verstoppen nëmmen de Message	0
d'Abrëll 2002 vum amerikanesche Krich fir Onofhängegkeet, komplett mat villen CGI a Buschelen vu Gewalt, awer net eng Drëps mënschlecht Blutt.	0
sanft humoristesch a beréierend.	1
de Mess deen Weltreesender ass	0
e Film vu roueger Kraaft	1
mat engem expressive Gesiicht erënnert un Gong Li an enger lieweger Perséinlechkeet wéi dem Zhang ziyi seng, setzt den Dong dat emotionalen Häerz vu glécklech aus.	1
ironesch killer Soundtrack	1
kee Wee original, oder souguer all déi onvergiesslech, mee als Zentrum Samschdeg Matinée Gehir Séissegkeeten	0
dat Ganzt kënnt aus wéi eng besonnesch amateuristesch Episod vu Bewitched, déi an der Fréijoerspaus stattfënnt.	0
ass e persistent theatralescht Gefill an eng woozy Qualitéit zu der Aart a Weis vun der Geschicht, déi den zerstéierende erzielenden Impakt vum komplette Verloscht ënnersträicht, deen am einfachen Titel vum Film ass.	0
en unruly adolescent Jong	1
en onweigerlech herrlechen, endlech geschloe Dokument vun engem Troubadour, sengen Akolyten an dem Triumph vu senger Band.	1
mécht wéineg hei	0
drësseg Minutten an de Film schüttelen	0
verkierpert d'Transformatioun vu sengem Charakter komplett	1
eng affabel mee undernourished romanteschen Comedy, datt d'Frëschheet vun der Actrice-Produzent a Schrëftsteller virdrun Zesummenaarbecht net passt, miss congeniality.	0
mécht et schrecklech schwéier den Impuls fir de komplizéierte Léiftdräieck ze kafen, deen tëscht den dräi zentrale Personnagen entwéckelt	0
an all senge komeschen Quirks	1
déi anscheinend irreconciliable Situatioun	0
ass eng bleech Imitatioun	0
Dir wëllt kucken ob Dir nëmmen eng Woch ze liewen hutt	1
... flaach lëschteg, heiansdo lëschteg an dacks fantastesch, mat engem zolitte Besetzung, bemierkenswäerte Personnagen, leckeren Dialog an enger grousser Offer vun efficace Sight Gags.	1
, kréie mir eng filmesch Postkaart déi iwwerflächlech an onrealiséiert ass.	0
wéi eng Stonn an eng hallef laang Reklamm fir dem Britney säin leschten Album	0
engem zippy jazzy Partitur	1
(a) alen Réckbléck vum '53 Original	0
, charmant a sprëtzeg	1
et ass Gedanken-provokéierend.	1
am Kino Geschicht als deen eenzege Film jee an deem de Rescht vun der Besetzung vun ll cool j outshined war.	0
geriicht Handlungssequenzen an e puer vun de schlëmmsten Dialog an der rezenter Erënnerung.	0
weess datt d'Bild an Ierger ass.	0
Dëse Film ass en Akt vum spirituellen Glawen - eng eloquent, déif gefillten Meditatioun iwwer d'Natur vu Matgefill.	1
e Film dee vun der Mëttelméissegkeet gefaange gehale gëtt.	0
de Film feelt seng eegen ambitiéis Ziler ze erfëllen	0
wat wierklech sou attraktiv un de Personnagen ass, ass hir Ähnlechkeet mat alldeegleche Kanner.	1
virwëtzeg iwwer all aner géint all Chance	1
mechanesch kënnt Dir d'Fett op der Plot richen	0
Mangel un Déift oder Komplexitéit, mat der ironescher Ausnam vum Scooter	0
Dofir ass Sex a Lucia sou attraktiv.	1
ass: `Scooby' net	0
keng nei Komplottkonzepter oder Ëmweltännerungen, just verschidde Kierper fir schaarf Objeten duerch ze räissen.	0
selbstverständlech hunn vill Leit vill vun hirer Zäit (inklusiv meng) op eppes ganz onkonsequent verschwenden.	0
eis selwer iwwerrascht wéi vill mir ëm d'Geschicht këmmeren	1
mat enger agreabeler Verisimilitude	1
d'Dignitéit vun engem Aktioun Held motivéiert vun eppes méi wéi Franchise Méiglechkeeten	1
et ass pretentiéis op eng Art a Weis déi am amateuristesche grenzt.	0
Keen kann d'Motiver vun de Cineasten zweiwelen, mee d'Jongen fillen sech trotzdem kontraproduktiv.	0
e Sonnendäischtert Meeschterstéck	1
en Amerikaner (an en Amerika) erreechen ëmmer eppes just ausserhalb sengem Grëff	0
e verachtlechen Imitator mat engem `` snl '' huet gehandelt wéi en 8 Joer ale kanaliséiert roberto benigni	0
wat (Denis) a sengem killen, nervös Film erzielt	1
schwéier, kal Effekt	0
e Kand dat net kann handelen, nëmmen Echoen vum Jordan	0
e Mier vu visuellen a verbale Clichéen	0
d'Personnagen schéngen eendimensional	0
vun der rezent Hollywood Rees Tripe	0
de richtege Star vun dësem Film ass de Partitur, wéi an de Lidder gutt op Film iwwersetzen, an et ass wierklech gutt regéiert	1
vum Regisseur jon Purdy sengem Schlitthammer-Sap erdrénkt	0
dem cho seng lescht Comic-Set ass net sou scharf oder sou frësch wéi ech deen ech wëll ... awer et ass ëmmer nach verdammt witzeg Saachen	1
net Punkte fir politesch Korrektheet	0
hält keen Interessi iwwer déi éischt hallef Stonn.	0
fir ze laachen wéi schlecht	0
en ass zimmlech zolidd - fir net ze soen gutt editéiert sou datt et secher net wéi e Film fillt, dee laanscht déi zwee an eng hallef Mark erauskënnt.	1
Wien kemmert et ?	0
eng banal, virulent onsympathesch Excuse fir eng romantesch Komedie.	0
fir e bësse Flucht selwer ze maachen	0
d'Häerz a Séil vum Kino	1
, Mass Drogen-induzéiert bowel evakuéiert, an keen ze witzeg Commentaire iwwert d'kulturell Ënnerscheeder tëscht Amerikaner a Britten.	0
engem direkt-zu-Video Film	0
ass sou schlau gemaach, sou primitiv an der Technik, datt et net wierklech Animatioun nennen kann	0
clockstoppers ass ee vun deene verréckten, gemëschte Filmer déi net weess wat et wëll sinn wann et grouss gëtt.	0
charmante wéi an iwwer e Jong	1
wéi all vun dësen despicable Personnagen	0
du hues den Theater verlooss	0
mat hiren klengen, intelligenten Aen	1
de Film entwéckelt sech mat der ganzer Spannung vun engem Expert-Thriller, bis d'Tragedie drënner sech lues a lues opdeckt.	1
datt dëse Film net esou schlecht war wéi ech geduecht hunn et wier	1
fërdert d'Selbstzerstéierung vu ville jonke Leit	0
d'Schlass gehéiert dem Rudd, deem säi Portrait vun engem Therapie-ofhängege Flakeball, dee franséische Malapropismus spuet ... en nonstop Hoot ass.	1
sou versicht wéi den Titel	0
en immens flotten Film iwwer d’Zäiten, déi sech veränneren, d’Kulturen an d’Gesiichter vun enger gutt gemaacher Pizza	1
wann dem Disney seng Cinderella bewisen huet datt 'en Dram e Wonsch ass, deen Äert Häerz mécht', da beweist Cinderella ii datt en Albtraum e Wonsch ass, deen de Portemonnaie vum Studio mécht.	0
et ass selten datt e Film sou intelligent ka sinn wéi dësen an allen Hisiichten ausser seng Geschicht; alles wat gutt ass gëtt schlussendlech vun engem Komplott ofgeschnidden, deen einfach ze langweileg an offensichtlech ass.	0
eng räich Geschicht vun eiser Zäit	1
, imaginative Filmmaking	1
Kräizung fillt sech wéi en Teenybopper Ed Holzfilm, voll mat der pubescent skandaléiser Innuendo an dem héichgestréckten awer flach Drama.	0
blue crush ass sou verlängert a langweileg datt et net emol no ass de Scheier-brennend schlechte Film ze sinn deen et versprach huet.	0
Blade ii fusionéiert Stécker a Stécker vu Kampfspiller, Drot Fu, Horrorfilmer, Mystery, James Bond, Ringer, Sci-Fi an Anime an ee grousse bluddege Stew.	1
en immens lëschtegen Film	1
eng iwwerraschend charmante an och witzeg Match	1
Dreck deen lëschteg, witlos ass an ouni alles wat Humor gläicht	0
dee Kinn säi Film servéiert mat Stil an Empathie	1
verdéngt extra Punkten	1
eng donkel Comedy déi fir krank an dementéierten Humor geet einfach fir dat ze maachen.	0
sief churlish fir jidderengem ze berouegen fir all Trouscht ze kréien déi am Libelle fonnt gëtt	0
et ass definitiv net fir Kanner oder hir Elteren gemaach, fir déi Matière	0
iwwerdenken hir Attitudë wann se d'Freed gesinn, déi d'Personnagen an dësem Glawen huelen	1
Entrée Nummer zwanzeg dat Schlëmmst vun der Brosnan Rëtsch	0
ass alles mat Energie, Intelligenz a Verve zesummegestut, verstäerkt duerch en Iwwerschoss vu vintage Archivmaterial	1
ass déi Aart vu Film, bei deem Dir de Kapp op de Sëtz virun Iech klappe wëllt, a senger Onkloerheet, a senger Idiotie, a senger komplett falscher Eescht	0
zu grousser artistescher Bedeitung	1
wéineg emotional Resonanz	0
eng duerchschnëttlech Kand-Empowerment Fantasie mat liicht iwwerduerchschnëttlech Gehirer.	1
liest sëcher de Fanger am Roggen mee leid kloer un Dyslexie	0
si wéineg Saachen op dëser Welt méi komplex - a wéi et sech erausstellt, méi fragil	1
, schéin a talentéiert, et huet wierklech mäi Häerz gewonnen	1
reduzéieren den allgemengen Impakt deen de Film hätt kënnen hunn	0
et etabléiert séier seng ominös Stëmmung a Spannung, an	1
kaum ernimmen wäert ausser Bericht iwwer d'Zuel vun den Tumbleweeds, déi duerch déi eidel Theateren bléien	0
huet sou blatant a krank Produktplacement an engem Film gedreemt	0
, der Basis Komplott vun `` lilo '' kéint aus engem räissen-stained vintage Shirley Tempel Schrëft gezunn ginn.	1
wärend d'Geschicht onweigerlech schwéier ze verfollegen ass, verféieren dem iwai seng wonnerschéin Visuals.	1
wollt fortgoen	0
de Skript befaasst rieseg, schwéier Themen op eng flaache, iwwerflächlech Manéier déi keen Abléck bitt firwat zum Beispill gutt Saache mat schlechte Leit geschéien.	0
ass fehlerhaft a brillant	1
datt d'Längt vum Film en Deel vu sengem Spaass gëtt	1
bal peerless beonrouegend.	0
zu e puer wierklech exzellent Sequenzen	1
mécht esou eng gutt Aarbecht dovun datt d'Familljenfundamenter Iech opgereegt ginn	1
net eng Kéier am Rush, fir den Dag ze retten, sinn ech ganz an de Prozess bedeelegt ginn; fir mech war et just eng Fro vun `eh. '	0
a senger eegener Einfachheet	1
et schéngt wéi wann all d'Versioun vun der virdru ofwässert	0
eng Geschicht iwwer intelligent Lycée Schüler, déi mat der éischter Léift séiss awer och eescht beschäftegt.	1
ass eng lumbering, wheezy Drag	0
eng staark éischt Akt an	1
's ) zimlech Häerz, wéi Dir Iech vun den Direktere vun der klenger Mermaid an Aladdin erwaart	1
erreecht oft en Niveau vun Verbindung a Suerg	1
du bass en absolute raving Star Wars Junkie	0
e Film deen Iech aus dem Theater schéckt d'Gefill wéi wann Dir tatsächlech Zäit an enger anerer Gemeinschaft verbruecht hutt.	1
ganz gutt gemengte Film,	1
faarweg a kontrovers	1
Den australesche Filmregisseur David Flatman benotzt de grousse Bildschiermformat fir en almoudeschen Naturfilm ze maachen, deen Zuschauer mat Wierder a Biller educéiert wärend se se begeeschteren.	1
waren dat e groussen Echec	0
clueless mécht South Gabel	0
vill méi exigent wéi et muss sinn	0
zwee net ganz absorbéierend Charaktere	0
engem fofzeg Auto pileup	0
Amerikanesch musikalesch Comedy, wéi mir et kennen, géif net existéieren ouni de Präzedenz vum jiddeschen Theater, deem säi lëschtegen, Spaass-fir-Spaass Gemeinschaftsgeescht an d'Essenz vum Broadway geet.	1
kleng, séiss ` evelyn ëmfaassen	1
déi kleng Evenementer, déi eng Persoun, déi hiert Liewen hallef geschlof gelieft huet, op eemol erwächen an oppassen	1
dës komesch, wäit portugisesch Import méi oder manner	0
e wonnerschéine komeschen Film,	1
dem Film seng prévisibel Entloossung verlooss	0
gouf duerch Morph ersat, eng léif alien Kreatur déi jidderee miméiert an alles ronderëm	1
vun näischt motivéiert	0
de Film ass zesummegefaasst an duerchgefouert vu Leit, déi veruechtend sinn,	0
blosen et vum Écran	0
ass wierklech e bësse méi wéi eng besonnesch schräg, homosexuell s/m Fantasie, enerveréierend an deadingly ausgezeechent.	0
esou Foussgänger wéi se kommen.	0
de klimateschen Ausbroch vu Gewalt	0
wëll meng Suen zréck	0
loosst dës Morph an en typesche romanteschen Dräieck	0
Inherent ätzend an komesch witzeg, de Film klëmmt op de Trauerprozess an zitt d'Publikum komesch an déi onerklärlech Péng an Exzentrizitéiten, déi un d'Konzept vum Verloscht verbonne sinn.	1
datt och knaschteg Erwuessener dat quiverend Kand dobannen erëm entdecken kënnen	1
e Wäitschoss	0
en effektive Portrait vun engem Liewen an der Stasis - vun der Kraaft vun der Inertie fir d'Entwécklung an enger Doudeger Existenz ze verhaften.	1
gëtt ze cloy duerch d'Schauspiller hir perfekt Comic Timing a séiss, echt Chimie.	1
déi schlëmmste Filmer vun engem Joer	0
net e Streik géint dem Yang säin ähnlechen Thema Yi Yi, mee ech hu fonnt wéi vill Auer?	0
zouginn datt ech vum Jason x verwonnert sinn.	0
zu niddereg Studio Hack	0
déi eng Handvoll Smart Witzer huet	1
ass méi wéi nëmmen en Holocaust Film	1
dichten, opreegende Dokumentarfilm	1
de Skript, deen eng Handvoll Smart Witzer huet	1
hir schlank Hoffnungen an Dreem opginn	0
humoristesch an zaart	1
Schnéi a Viruerteeler.	0
ass einfach e gutt gemaachen an zefriddestellenden Thriller	1
hie refuséiert seng eege Aarbecht ze evaluéieren	0
sief (Assayas) Hommage un déi gallesch "Traditioun vun der Qualitéit", an all senger futtier Quadrategkeet	1
während huppert ... herrlech ass	1
op der Plaz fir e super Film Noir	1
robust an grujeleg	1
meng grouss fett griichesch Hochzäit ass net nëmmen de beschte Datum Film vum Joer	1
et gëtt ni en langweilegen Moment am giganteschen Spanninvasioun Comic Chiller	1
Et ass genuch fir jiddereen ze beleidegen ...	0
vum Schreiwen an der Direktioun op déi soggy Performancen --	0
et ass eng dënn Notioun, repetitiv ausgestreckt op Feature Längt, iwwerwältegt an selbstbewosst flitsende Kameraeffekter, drohnend Hausmusek a flaach, flaach Dialog.	0
datt wierklech, wierklech, wierklech gutt Saache kënnen an enorme Packagen kommen	1
intelligent, witzeg, subtil, a resonant	1
kee Véierel fir jiddereen deen eng zesummenhängend Geschicht aus sengem 2 1/2 zéie wëllt	0
ass eppes vun enger steifer - eng extra dréchen Bürokomedie déi duebel sou laang schéngt wéi seng 83 Minutten.	0
eng positiv spannend Kombinatioun	1
Dofir ass Sex a Lucia sou attraktiv	1
nëmmen e Genie	0
flamboyant weiblech Comics	1
mécht de Film speziell	1
Drama, Spannung, Revanche, a Romantik	1
mécht absolut kee Sënn	0
upscale Zuschauer hongereg no Qualitéit an en nostalgescht, twisty Garn dat se hält	1
et ass onméiglech de Film soss erschreckend ze fannen, schaumlos manipulativ an ausgeräiften, an total un Iwwerzeegung feelen	0
ass, datt zum gréissten Deel de Film déidlech langweileg ass	0
verwalt de Bauch laacht vun lowbrow Comedy ze generéieren ouni seng héich-minded Appel Affer	1
ginn smug oder sanctimonious	0
Ech mengen dat net op eng gutt Manéier	0
geschriwwen, flaach, vum David kendall a regéiert, kaum, vun do ass eppes iwwer d'Maria Co-Schrëftsteller Ed Decter.	0
mécht ee vun de reng agreabelsten an zefriddestellendsten Owender bei de Filmer déi ech zënter enger Zäit hat.	1
säin exzellente Besetzung	1
ass méi verléift mat Friemheet wéi excellence	0
op Kotteng	1
ass aussergewéinlech gutt.	1
stung ënner mengem Sëtz a probéiert aus dem Theater erauszekréien	0
si ass eng schéin Fra	1
dem Lyne säi stolid Remake	1
wéineg Witz a keng Iwwerraschungen	0
wéi verlockende einfach	1
ganz subplots hu keng Erklärung oder souguer Komplott Relevanz	0
Et wäert keng Box-Office Sue maachen, déi de Michael Jordan jalous mécht	0
jagger , stoppen an	1
maachen eng wonnerbar Pair	1
voll bezuelt huet clever Weeër fir d'Binnenstadliewen an de Reagan Joeren z'erfëllen.	1
grujeleg neien Thriller	1
ob Dir de Leon Barlow toleréiere kënnt	0
engem liichtfäerteg ofgeschloss Manéier	1
Benotzung vu senge speziellen Talenter.	1
säin epeschen Ëmfang	1
déi gréissten ass datt de geheime Wahlziedel eng Comedy ass, souwuel sanft a bësseg.	1
Dem zellweger säi whiny pouty-lipped poof facedéierten a schwaache Versuch fir en ingenue ze spillen mécht hir Nominatioun als bescht Schauspillerin nach méi eng	0
trefft all déi verbal Marken déi et soll.	1
déi liicht komesch Aarbecht	1
deelt seng Geschicht sou iwwerzeegend mat eis ass e klengt Wonner	1
iwwer d'Krankheet vun der jonker Fra an hir naiv Dreem	0
als Opnam vu Gespréicher op der Wal-Mart Kees Linn	0
komesch, witzeg, verdréint, brillant a makaber	1
vum Schrëftsteller-Direkter Kurt Wimmer	1
, awer och méi wéi soss eppes liicht ... d'Tadpole zitt sech vun de Konsequenze vun hiren eegenen Handlungen an Offenbarungen zréck.	0
wat Dir erwaart ass just wat Dir kritt ... unzehuelen datt d'Bar vun den Erwaardungen net iwwer d'Héicht vum sechste Schouljoer eropgaang ass.	0
hëlt eis op eng Untersuchung vum jonken Erwuessene Liewen am urbane Südkorea duerch d'Häerzer a Geescht vun de fënnef Haaptleit	1
, et gëtt vill fir de Film ze recommandéieren.	1
déi all richteg emotional Verbindung oder Identifikatioun frustréierend aus der Erreeche léisst	0
et ass eng verherrlecht Sitcom, an och eng laang, onwitzeg.	0
méi genial wéi genial sinn	0
fir d'Intelligenz vu jidderengem ze beleidegen deen net ënner engem Fiels gelieft huet	0
ass ze haart a grëndlech iwwerdriwwen	0
tëscht béis witzeg a just einfach béis	1
mécht keen Ënnerscheed am mannsten	0
déi schlecht Kritik	0
geet ëm säi richtegt emotional Geschäft, opfälleg déif Akkorde vun Trauregkeet	1
wäert Wuerm seng Manéier do	1
dëst am richtege Kader ze akzeptéieren kann et nëmme mat sou vill Komfort ubidden.	1
eng schlau a witzeg, wann och heiansdo iwwerflächlech, virsiichteg Geschicht vun enger Technologie op der Sich no engem Kënschtler.	1
sou Subtilitéit a Hëtzt	1
einfach, fantasielos	0
dat hëlt sou e séiere Schwan Tauche vun "verspriechend"	0
Disney's Cinderella huet bewisen datt 'en Dram e Wonsch ass wat Ären Häerz mécht	1
en erstaunleche Film	1
eng schrecklech, 99-Minutt	0
als Meedchen-meets-girl romanteschen Comedy	1
näischt geschitt,	0
formlos an ongebueden	0
Dem Martin Lawrence säi leschte Gefier kann onheemlech an 2.500 Schiirme explodéieren, während eppes vu Bubba Ho-Tep senger kloer evident Qualitéit iergendwou op engem Regal schlussendlech ka schlussendlech sinn	0
heiansdo e Geck	1
fonnt mech wuessen ëmmer méi frustréiert an ofgebrach wéi Vincent ëmmer méi abhorrent gouf	0
Seagal ass viru Joeren aus Filmer erausgaang	0
de Film ass net schmerzhaft schlecht, eppes ze `voll erlieft'; et ass einfach langweileg schlecht, eppes fir voll ze vergiessen	0
hues Loscht op d'Ofdreiwung,	0
geréiert op d'mannst en uerdentlech Versuch sënnvoll Kino	1
kristalliséiert Schlësselplotmomenter a minutiéis detailléiert Wonner vun der dreemlecher Ekstase	1
wëllkomm an häerzzerräissend	1
Energie, Intelligenz a Verve, verbessert duerch en Iwwerschoss vu vintage Archivmaterial	1
ass, datt et e Kriminalitéit Film ass vun engem gemaach deen offensichtlech näischt iwwer Kriminalitéit weess	0
déi iewescht Echelons	1
bleift e perfekte wilde Schauspiller	1
verschidde Leit marschéieren op de Schlag vun enger anerer Trommel, a wann Dir jeemools gefrot hutt a wéi eng Haiser déi Leit wunnen, kuckt dësen Documentaire op 5 alternativ Wunnengsméiglechkeeten	1
ech mengen ellen	0
dem soderbergh seng bescht Filmer, "Erin Brockovich," "aus der Siicht" an	1
genuch séiss an	1
rau an unrelentingly exploitativ	0
fänkt mat enger Legend un an schléisst mat enger Geschicht op déi sou wäit ewech ass datt et onméiglech wier ze gleewen wann et net wouer wier	1
... e komplette Schnëtt vun engem Film esou schlëmmen, sou ongläich, sou verdammt désagréabel, datt ech net gleewen, datt iergendeen Zuschauer, jonk oder al, sech hei gutt géif verbréngen.	0
et ass e schlecht Zeechen an engem Thriller wann Dir direkt wësst wien dunit.	0
dem schaeffer säi Film setzt sech ni an déi liichtféiss verzauberen, déi d'Material brauch, an	0
léisst vill ze wënschen	0
wäert jubelen.	1
behaapt déi béis Kärelen aus dem Gutt ze sortéieren, wat säi wesentleche Problem ass.	0
näischt vun dësem kléngt villverspriechend an, tatsächlech, déi éischt Halschent vun Sorority Jongen ass sou erschreckend wéi all "Komedie" fir jee vun engem Projektorobjektiv ze spillen.	0
Stuart Little 2 ass e Liicht, lëschteg Kéispuff vun engem Film.	1
d'Double-Kräiz, dat dem Mamet sengem "Haus vun de Spiller" an dem leschte Hierscht "Heist" sou vill Spaass gemaach huet	1
si gläichzäiteg begruewen, erdrénkt a verstoppt an den Exzesser vum Schrëftsteller-Direkter Roger Avary	0
ellen, irritant	0
war sou oninspiréierend datt souguer eng Geschicht, déi a Léift, Lust a Sënn ënnerdaucht ass, meng Opmierksamkeet net konnt halen	0
eng Zort Inter-Arten Parodie vun engem vh1 hannert der Musek Episod anzesetzen	0
ass séiss.	1
et huet mech einfach net vill gemengt an huet ze schief gespillt fir jeemools an de Grëff ze kréien (oder ënnerhalen ze ginn).	0
eng beonrouegend, onvergiesslech filmesch Erfahrung	1
